X Y idx INI-ZB CoorU-VELOCITY CoorV-VELOCITY U-VELOCITY V-VELOCITY ABS-UV-VELOCITY TOMD1-U ZS DEPTH US-DISCHARGE VS-DISCHARGE
236289.95544545454 2630141.7710566036 1 315.75757437231914 0.16853315398236646 2.302515874542223 0.9169665748231637 -2.07089626120478 2.265901893026239 22.048993794305716 324.478647567842 8.721073195520148 7.334282791242003 -18.186083745638825
236310.11857727272 2630141.7710566036 1 315.68744107705425 0.07899751996615123 2.2625620426551905 1.0999392114536022 -1.9271529067700612 2.2225888844659494 21.223823690321296 324.4816028264795 8.794161749421619 8.971472466888372 -17.291375694112503
236330.2817090909 2630141.7710566036 1 316.4334268831044 -0.28389641137619037 2.007627629143826 1.3924257673315878 -1.4354776596228476 2.041386732067622 18.76361618633382 324.5319414933656 8.09851461026301 10.784546493843663 -12.953537625086028
236350.44484090907 2630141.7710566036 1 482.8183847218752 -0.836184671963565 1.179112094861921 1.3892515945481136 -0.40107062637616764 1.5010534850298427 13.797612404450774 488.0406793653965 5.222294638631865 9.45597079442814 -4.6825467578019015
236370.60797272727 2630141.7710566036 1 999.0000000000001 0.0 0.0 0.0 0.0 0.0 0.0 999.0001000000001 0.0001 0.0 0.0
236390.77110454545 2630141.7710566036 1 998.9999999999999 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 0.00010000000000000002 0.0 0.0
236410.93423636362 2630141.7710566036 1 999.0 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 0.0001 0.0 0.0
236047.99786363635 2630161.953408805 1 319.64428887955364 0.13631136019830592 0.38737666787346825 0.010944656363790273 -0.4100856732111424 0.4102315081981942 8.750092848204076 326.656318561465 7.012029681907734 1.3489006206355043 -2.4459496615454555
236068.16099545453 2630161.953408805 1 319.0169186430285 0.34388681141717825 0.9732752270647325 0.0035389925192248484 -1.031307515280787 1.0313140508369543 14.966376489028335 326.14842621440766 7.1315075714665 0.8261278573481832 -9.083737642504275
236088.3241272727 2630161.953408805 1 318.8434555497952 0.5666453874291619 1.6037309364764951 0.0058314355785569205 -1.6993546340381727 1.6993654030375183 24.66110337059945 325.68084723630454 6.837391686582123 0.3024420440706308 -14.967884386889637
236108.4872590909 2630161.953408805 1 317.7663727029867 0.7752402414625976 2.1979121130425483 0.008808950979073416 -2.3284808296593837 2.3285145586705767 33.741245296318084 325.06189946911763 7.295526766150942 -1.1787998097133823 -20.531349448487163
236128.65039090908 2630161.953408805 1 316.8071934643667 0.8352855558702004 2.739386359654418 0.09275425387022551 -2.8549804207395937 2.8569686972482486 36.53706249334209 324.64947966534237 7.84228620097565 0.22761910554254428 -27.24535279336851
236148.81352272726 2630161.953408805 1 316.29958029143745 0.6855451358496794 2.526480765984161 0.18020286678438424 -2.6023952312170877 2.60989937694103 29.89101561298594 324.5956053752543 8.296025083815039 1.052461117884377 -24.9473833196098
236168.97665454543 2630161.953408805 1 316.19062135782224 0.5703253990241137 2.402986876473733 0.2696579149996978 -2.446224722167244 2.4621375229180558 26.465090316953138 324.5567806242161 8.36615926639206 1.9664806466025766 -22.4255671154242
236189.13978636364 2630161.953408805 1 316.2276649319065 0.48549738800466 2.3324195675595547 0.3669790836320317 -2.33593030123302 2.364873229933437 24.42846537369769 324.5059715970383 8.278306665133641 2.6544943903572857 -19.73536424722988
236209.3029181818 2630161.953408805 1 315.810124779302 0.400347402717216 2.253029757168406 0.4632512757798395 -2.2137320565989285 2.262224641686771 22.011928724168683 324.471782030193 8.661657250893768 3.4420771590666845 -19.00483588357747
236229.46605 2630161.953408805 1 315.51559969551454 0.3256146523810912 2.2421364772797006 0.5781270437619241 -2.1531694612740466 2.2305594786241727 21.15200477603139 324.4473448802446 8.931745184745523 4.454553216142813 -19.094074447224557
236249.62918181816 2630161.953408805 1 315.66616948862793 0.2696100813711837 2.2958095463209247 0.7447468966165616 -2.148463107274438 2.2756536166089063 22.207971539115533 324.43918225452853 8.773012765916064 5.817805102909915 -18.804543725440453
236269.79231363634 2630161.953408805 1 315.9690211974739 0.21040598608291816 2.382126919736038 0.9367314318515128 -2.160133596869855 2.356083472697719 24.100354415393667 324.4301945319603 8.461173334482737 7.217837240139488 -18.324273342863307
236289.95544545454 2630161.953408805 1 315.81170766276955 0.1563389689122232 2.3875873672895978 1.0968791111226892 -2.08369060053883 2.3564233093948133 23.97433681905386 324.42585725458684 8.614149591820023 8.669450709377998 -18.013276546802672
236310.11857727272 2630161.953408805 1 315.7240508884897 0.08585776297991288 2.442530782362155 1.2952930724641192 -2.0252264164537337 2.4059938178434095 24.87015472573694 324.40261701709096 8.678566128597595 10.186901818000479 -17.59870156404213
236330.2817090909 2630161.953408805 1 316.1068185783661 -0.09637334679428022 1.989781610573118 1.2710338349861559 -1.4943792734484305 2.0862968061410356 19.10063030256424 324.39053316623176 8.283714587872964 10.004726595478132 -14.5438257943606
236350.44484090907 2630161.953408805 1 732.0119718648493 0.09111165783724573 0.5997368797202398 0.3111648941903695 -0.5119532106704128 0.599130866663927 3.8902199417352676 735.6245965287089 3.6126246677013114 2.874935988089419 -5.365997046683333
236370.60797272727 2630161.953408805 1 976.8885609135032 0.004763977069160319 0.03655495286511723 0.020655425778386416 -0.03019953666080255 0.03658758947130991 0.1722308741591405 977.1977907717228 0.30922986089717597 0.1969539214624092 -0.33223109430400655
236390.77110454545 2630161.953408805 1 999.0 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 0.0001 0.0 0.0
236410.93423636362 2630161.953408805 1 999.0 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 0.0001 0.0 0.0
236431.0973681818 2630161.953408805 1 999.0 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 0.00010000000000000002 0.0 0.0
235987.5084681818 2630182.1357610063 1 318.6238609181455 0.13658703365945257 0.36773459662799723 0.02114744402024371 -0.39367477741325274 0.3942425581335556 6.107220564037561 326.6895972013881 8.065736283228034 -1.7080173344584182 -3.1636237492784858
236007.6716 2630182.1357610063 1 318.93214170177816 0.32415788239450194 0.8727334135619458 0.05018859029223677 -0.9342964612878859 0.9356439580151346 14.494082142133266 326.3323427232681 7.40020102148992 1.2692772810114548 -7.508132710820064
236027.83473181818 2630182.1357610063 1 319.16584372191573 0.6044367278955178 1.7678369981003925 0.08500693922906066 -1.8622890546394046 1.864500769181177 34.03340289648622 325.8594983868825 6.693654664966743 1.4031324402030805 -13.090447629336268
236047.99786363635 2630182.1357610063 1 319.7763574744022 0.9941293588781264 2.832989110116614 0.08551233778416645 -2.997633105085697 2.998940918885637 63.07127578370273 325.4021541638649 5.625796689462732 1.2982453829181395 -18.188764192163944
236068.16099545453 2630182.1357610063 1 319.6272421548201 1.255115376363392 3.564680347510148 0.08770792671748495 -3.7741810103761964 3.7753276466974057 76.70961622335017 324.92664593900554 5.299403784214519 0.970437238464001 -24.1029235732276
236088.3241272727 2630182.1357610063 1 318.41710929491046 1.14948074565973 3.174161087736138 0.06447785945238138 -3.3715211568087398 3.372909345514927 55.86569116450846 324.7130409680285 6.295931673117593 0.2285632492912555 -25.12990770454053
236108.4872590909 2630182.1357610063 1 317.6805573109086 0.9946861244146703 2.8991123558448635 0.13360539414861705 -3.0552358466620717 3.060234231965751 43.48541708786797 324.6112091975192 6.930651886606938 0.5349820058472687 -23.791490636882372
236128.65039090908 2630182.1357610063 1 316.9232277632109 0.8243474890414291 2.629585497237713 0.2222721671423642 -2.7383772371940722 2.7483424552192446 34.71177299541887 324.5432014823764 7.619973719167319 1.2541316626011394 -21.544192712986842
236148.81352272726 2630182.1357610063 1 315.78687956980866 0.6352880127237768 2.257050787672142 0.2859010803622368 -2.316563947497343 2.334546556854093 23.366571441743872 324.5041526495015 8.717273079695588 2.1437512915581465 -19.93315049922967
236168.97665454543 2630182.1357610063 1 315.88081919004617 0.5693982004436293 2.275473052551206 0.37815552019492316 -2.3037605830058965 2.335127115497926 23.516711641917937 324.4871030556651 8.606283865614387 2.9642876764119137 -19.64886803565605
236189.13978636364 2630182.1357610063 1 315.86405997216207 0.5009399036207469 2.27061533777578 0.47554121666507854 -2.2591723970181192 2.3096072496637134 22.979105724050896 324.46055303425965 8.59649306209758 3.7011288549692836 -19.240604861595784
236209.3029181818 2630182.1357610063 1 315.55439491340076 0.4270235794938344 2.2508595503024935 0.5767052273386071 -2.1929205169067245 2.268413160226089 21.91547794460348 324.4379344754309 8.883539562033548 4.566643347585341 -19.30129424152983
236229.46605 2630182.1357610063 1 315.19171431598807 0.3489291725836665 2.234263501323767 0.6789300975069636 -2.122718810839615 2.2296575780119383 20.926029179769102 324.42122009963396 9.229505783645436 5.568156697583618 -19.430696914176224
236249.62918181816 2630182.1357610063 1 315.24210244625283 0.28338461989551433 2.2796688466651176 0.8358344210000723 -2.1010121220006113 2.2634040992143127 21.71122744557215 324.4123969637611 9.17029451749113 6.871347323060036 -19.168124333256856
236269.79231363634 2630182.1357610063 1 315.59733530508674 0.23061314535380006 2.375762736547074 1.0224977502202819 -2.119507912641893 2.3550372988922845 23.855319680933462 324.40385287112804 8.806517566044931 8.208217087405501 -18.634274297415686
236289.95544545454 2630182.1357610063 1 315.81028893814073 0.21201928439404583 2.41255991673097 1.1599341089531663 -2.09278030600035 2.394607024209108 24.789721767418087 324.3829759635314 8.572687025392952 9.287991620920366 -18.02458065780047
236310.11857727272 2630182.1357610063 1 315.48575802680716 0.30322283957502805 2.1671966376670753 1.036215077401721 -1.8948036808105826 2.1618940802145516 20.011845004511997 324.33702886986794 8.851270843064412 9.08515017060563 -17.719482912456442
236330.2817090909 2630182.1357610063 1 315.1963928779296 0.28187364827272177 1.7631418432647479 0.8748652435533586 -1.5278386349818902 1.7613852387294173 13.420314735150896 324.28795587907064 9.091563001129543 7.978836907306686 -15.497434778837487
236350.44484090907 2630182.1357610063 1 517.5551859289408 0.13455578938464896 0.9390938900269248 0.5057168612893292 -0.7908263313579482 0.9389885416458128 5.34911874102545 524.1793330907822 6.624147163296584 4.7429241957870545 -8.469849888933823
236370.60797272727 2630182.1357610063 1 758.1828650347888 0.041819500671408605 0.36232935276439093 0.21084674471967446 -0.2946221682364012 0.3625123265574075 1.5785159358783858 761.593095894903 3.4102308595902286 2.032488398224814 -3.2931826990752597
236390.77110454545 2630182.1357610063 1 990.493349917233 0.0007882475792939658 0.010348855750635266 0.0064819198778423015 -0.008060527306952281 0.010343512964027468 0.03541150064847898 990.6168789975345 0.12352908408502117 0.06409158566384576 -0.09407034085597843
236410.93423636362 2630182.1357610063 1 999.0 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 0.00010000000000000002 0.0 0.0
236431.0973681818 2630182.1357610063 1 999.0 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 0.0001 0.0 0.0
236451.26049999997 2630182.1357610063 1 999.0 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 0.0001 0.0 0.0
235927.01907272727 2630202.3181132074 1 678.7204921543598 0.0 0.0 0.0 0.0 0.0 0.0 682.1965729724616 3.4760808200226165 0.0 0.0
235947.18220454545 2630202.3181132074 1 342.05881572142243 0.3644235948668211 0.8625389258959331 0.04103190520891076 -0.9450883773388341 0.9459787192172371 18.473403597716242 348.81413564272225 6.755319922667695 0.0 -6.359138285974041
235967.34533636362 2630202.3181132074 1 318.9738344723919 0.6688061145832762 1.5829691486724187 0.07530354643131432 -1.734467511123512 1.7361015054921154 33.903197975829244 326.1506707506196 7.176836278187693 -1.4302626641147071 -11.670568616129458
235987.5084681818 2630202.3181132074 1 318.3542550816545 0.7562120739603415 2.0323393218568526 0.11661303082291852 -2.176363640173804 2.179488098830916 33.87900023441762 325.61309639411047 7.2588413124613 -0.39124694422935136 -17.451858731452376
236007.6716 2630202.3181132074 1 318.4737807757265 0.9489390353992349 2.672231328790076 0.16143200394071755 -2.8360100579157006 2.84062024045852 44.30077649280429 325.1891900022165 6.715409226511838 1.2053248553602316 -22.62787472549826
236027.83473181818 2630202.3181132074 1 318.5112311975754 1.0694748987971252 3.126634084721445 0.197627942129742 -3.2905442898190813 3.2965262734214775 51.96773310541175 324.87467876102346 6.363447563435329 1.3703132543814718 -25.364234266220592
236047.99786363635 2630202.3181132074 1 319.2504546120326 1.2396892044525885 3.3659072403388564 0.14748046473150112 -3.5806396096377284 3.5841666027263273 66.30910255783238 324.82996639143676 5.579511779393215 1.3055145932976302 -22.82653944962658
236068.16099545453 2630202.3181132074 1 319.72466625070956 1.3150815072094701 3.4816919307486387 0.16255095028373034 -3.7142053666029824 3.7181869042979088 72.08608688181266 324.70534137075447 4.980675120052183 0.9751281572462176 -20.139984371722676
236088.3241272727 2630202.3181132074 1 318.7819083157592 1.1661322687884592 3.097187853840751 0.18840511369489832 -3.299127231979128 3.3053827290191293 54.44582196313422 324.5771693437491 5.795261028004461 0.7973843799700262 -19.41277680057101
236108.4872590909 2630202.3181132074 1 317.9488223126609 1.017983059569815 2.8592899679006223 0.25458844619060983 -3.0204481990949716 3.0313757832682313 43.376333467138465 324.5142318842418 6.565409571572673 1.262100467691198 -19.427181476161422
236128.65039090908 2630202.3181132074 1 316.75031205717096 0.8596144181947238 2.5591928203139105 0.3117762895235501 -2.67721976908706 2.69576610183276 33.09149236313533 324.4795257748283 7.7292137176591496 1.8009760962668224 -19.998885804830934
236148.81352272726 2630202.3181132074 1 315.78066746968125 0.7005809813854285 2.317611205862704 0.38461777908014483 -2.383537533798517 2.4154050672004814 25.382897895935457 324.47224826312686 8.691580793447798 2.9971980634581996 -20.323927417950472
236168.97665454543 2630202.3181132074 1 315.44105308239523 0.6010527096614169 2.232203090801704 0.4670560060403659 -2.25508372222248 2.303587310903822 22.509861251543043 324.46284106438225 9.021787981982925 3.9379976953932783 -20.189599109624396
236189.13978636364 2630202.3181132074 1 315.4568112670604 0.5397058577291318 2.2355105624233147 0.5560675917204208 -2.2196920070746273 2.28900393257004 22.232999583466153 324.4475607240132 8.99074945695611 4.606368162552826 -19.775248344943975
236209.3029181818 2630202.3181132074 1 315.31291864082596 0.46938619916727475 2.239109614488825 0.6603012591749575 -2.1725226351254605 2.271219023133881 21.79462940803205 324.42958111089774 9.116662470078154 5.48397553821269 -19.604349464985717
236229.46605 2630202.3181132074 1 314.89897149271565 0.39022560976718523 2.214182498035825 0.7523741131353745 -2.0934487518461538 2.2247303323125607 20.63372889620223 324.4164674579878 9.51749596526497 6.490225245099282 -19.749133163735678
236249.62918181816 2630202.3181132074 1 314.63241293899046 0.3097716980696532 2.2179484172954176 0.8649345225385332 -2.02779063914204 2.2049459548237564 20.15069040425078 324.4059293415826 9.773516402594396 7.774984324612888 -19.72761050392728
236269.79231363634 2630202.3181132074 1 315.1160294754591 0.29501192427778733 2.3076985984353087 1.0112903597710101 -2.061189514141006 2.298026542059233 22.385284683550708 324.3933001342857 9.277270658829366 8.754418224569235 -19.11966397841752
236289.95544545454 2630202.3181132074 1 315.22539358754875 0.37631665265234915 2.1797965926707548 0.9665587597828562 -1.964373805496507 2.189517332937612 20.267107243184 324.36609436373163 9.140700776173617 8.967052649244579 -18.3008889502089
236310.11857727272 2630202.3181132074 1 314.9156775329611 0.40767517053927804 1.9207620943998336 0.8640964519581757 -1.7433691463811556 1.9465838345349766 15.889687951770611 324.3438307651478 9.428153232176555 8.616391776886303 -17.31196683109738
236330.2817090909 2630202.3181132074 1 314.7311382606713 0.3198942784101746 1.5316412204774679 0.7429672186881362 -1.3631728651816957 1.555901550251292 10.161378088989295 324.31166350385047 9.58052524318191 7.4370278672577115 -14.309836760803591
236350.44484090907 2630202.3181132074 1 314.6357093036204 0.13809523205509322 1.0812773935431323 0.6166728857006092 -0.8897870695382153 1.083513749345002 4.935122321374365 324.2913117385715 9.65560243492655 5.945631442915328 -9.873533320416755
236370.60797272727 2630202.3181132074 1 538.1089764274657 0.042707320741101285 0.5607018828086439 0.35119096916969283 -0.4367200533488358 0.5604124101082562 1.9185981102200458 544.7964746803045 6.687498253711965 3.472487549530342 -5.096739049942698
236390.77110454545 2630202.3181132074 1 767.1668714284897 -0.0009350022428264992 0.21586694896541303 0.15117224667483242 -0.1539941918599652 0.21579241980361985 0.5691317999808234 770.4344654940069 3.2675940697663464 1.4501850909437053 -1.7982566142454743
236410.93423636362 2630202.3181132074 1 991.9279518797994 -0.0007929471335046401 0.005072255720733665 0.004152114406679175 -0.003021844173417776 0.005135335763043258 0.010754629867733456 992.0231144241989 0.09516255190828815 0.03795091720530763 -0.03583163468283601
236431.0973681818 2630202.3181132074 1 998.9999999999999 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 0.0001 0.0 0.0
236451.26049999997 2630202.3181132074 1 999.0 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 0.0001 0.0 0.0
236471.42363181818 2630202.3181132074 1 999.0 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 9.999999999999999e-05 0.0 0.0
235866.52967727272 2630222.500465409 1 998.9999999999999 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 0.0001 0.0 0.0
235886.6928090909 2630222.500465409 1 999.0 0.0 0.0 0.0 0.0 0.0 0.0 999.0001 0.0001 0.0 0.0
235906.85594090907 2630222.500465409 1 999.0 0.0 0.0 0.0 0.0 0.0 0.0 999.0001000000001 0.00010000000000000002 0.0 0.0
235927.01907272727 2630222.500465409 1 830.222128815949 0.0 0.0 0.0 0.0 0.0 0.0 832.0539683680981 1.8318395547103137 0.0 0.0
235947.18220454545 2630222.500465409 1 487.1387150809169 0.740499950312369 1.7526582822029013 0.0833758411808958 -1.9203967753855977 1.922205928596668 37.53751030098647 491.93297571502626 4.794260636204854 0.0 -12.921615535160527
235967.34533636362 2630222.500465409 1 318.963386033496 1.3606788336037425 3.2985551300807856 0.1633290415193187 -3.598001796985045 3.6017369863402564 67.54230800410733 325.1011390055355 6.137752972077578 0.03111357253510505 -25.11302638729103
235987.5084681818 2630222.500465409 1 318.19719494898163 1.2134231218110472 3.0554163622291526 0.17391648474995236 -3.3060544625113835 3.3106393589332583 51.60352675267495 324.9125295709018 6.715334621912916 0.7674616106814938 -25.694746155058965
236007.6716 2630222.500465409 1 318.22064909697656 1.165919901264715 2.957436217875511 0.1893905581343347 -3.1840235569652577 3.1896779254639114 47.95862817438319 324.84252564660164 6.621876549626904 1.1653137818980213 -23.72989511821652
236027.83473181818 2630222.500465409 1 318.35149745297167 1.1462819974967715 2.877910674433224 0.18853389146147492 -3.0934252784281853 3.0991672990603547 45.74720402364619 324.77624588705294 6.424748434084222 1.3409124062836781 -21.523655153345317
236047.99786363635 2630222.500465409 1 318.7753697063308 1.2069260387197573 2.9333140183298383 0.17575060088711325 -3.1649221414118074 3.169956290439586 50.13360267551616 324.6905297019257 5.915159995609429 1.2644406913423154 -18.88535873312503
236068.16099545453 2630222.500465409 1 319.25629022159774 1.2963974638405489 3.1150643423607107 0.20062259842507046 -3.3692986140886205 3.3753157071951136 58.055539928143844 324.59421958459507 5.337929362998693 0.9605215942174254 -17.633925262442062
236088.3241272727 2630222.500465409 1 318.69332121897605 1.2127277710824274 2.948994455182401 0.23479878934131193 -3.1822533881386335 3.191096478876716 50.36586223624181 324.53700865177916 5.843687432810839 1.0635615894279908 -18.114756692239098
236108.4872590909 2630222.500465409 1 317.6783680493172 1.0731108467307422 2.753114123492196 0.3083239327324918 -2.9401001125188486 2.9570939472887403 40.99774329637876 324.4818609855329 6.803492936211114 1.518759984333883 -19.379090251452
236128.65039090908 2630222.500465409 1 316.5491351692617 0.9183355784632568 2.5568165296099323 0.38915742641438555 -2.687638884239277 2.7164006250332022 33.09269423241494 324.44852243171243 7.899387262441451 2.3467767677357187 -20.49611167771218
236148.81352272726 2630222.500465409 1 315.413356181627 0.7471589985589162 2.2765409548551645 0.4449246865224268 -2.354118748625069 2.3960638528556046 24.396254406616208 324.46243093885846 9.049074757240305 3.6001202294428367 -20.968331962954835
236168.97665454543 2630222.500465409 1 315.08179745943926 0.6471333665622296 2.1953227413823697 0.5300545589889225 -2.222849183501239 2.2853345180374163 21.867093309236225 324.46016974360776 9.378372284161742 4.720861506037181 -20.696852224937174
236189.13978636364 2630222.500465409 1 315.13767190916406 0.5901303602249754 2.2168294709201746 0.6228567620737522 -2.20264330306469 2.2894552826307972 22.005271213807646 324.4449143413319 9.307242432161729 5.4059270291472785 -20.31653074722999
236209.3029181818 2630222.500465409 1 314.9826133663737 0.5174568699103475 2.2119784911628813 0.718824852259786 -2.144963880779869 2.2629004733294096 21.38657521859568 324.4296700531245 9.447056686753058 6.2643282868521055 -20.03088256913179
236229.46605 2630222.500465409 1 314.6215792429066 0.445897471083299 2.1880595553047897 0.7993902486427942 -2.0683454302957216 2.21816296841007 20.326960002144915 324.41700082513427 9.795421582217386 7.278248186703422 -20.087635956144368
236249.62918181816 2630222.500465409 1 314.38757601784164 0.40355633017134096 2.1657683815228665 0.8515637530605318 -2.003741276985693 2.177478153009588 19.420862916726037 324.4046549438463 10.017078926004615 8.171051301047555 -20.07950215542951
236269.79231363634 2630222.500465409 1 314.4188279830705 0.40299809363114036 2.122516214256393 0.8809721119605456 -1.9415168647956307 2.132414426165269 18.681438552273903 324.3901073792902 9.971279396209866 8.722048506886495 -19.553972131107002
236289.95544545454 2630222.500465409 1 314.4302091531863 0.4387923615740874 1.9595792430554866 0.8363763033376017 -1.8046370205156563 1.9891940566703852 16.28592944110278 324.3760072087117 9.945798055501655 8.721903207071591 -18.37663735080423
236310.11857727272 2630222.500465409 1 314.46672141851013 0.46955435596828465 1.7523991866219149 0.7529926461666037 -1.6417891533292277 1.8063447936583543 13.511984799464699 324.36736485638653 9.900643437867984 8.228955891841906 -16.79999139807296
236330.2817090909 2630222.500465409 1 314.2395229902759 0.37848129985104606 1.4037892868473136 0.644090731997494 -1.2992294867483452 1.4547049995753696 8.880949702084763 324.3450739343584 10.105550944062998 7.1545925408845505 -14.018062151837512
236350.44484090907 2630222.500465409 1 314.09803445556463 0.2033972486424318 1.0103885723315216 0.5377969156033942 -0.8775350183423143 1.0387826648038754 4.701395268835768 324.3245583138205 10.226523858233122 5.8516710191925085 -10.055177596543217
236370.60797272727 2630222.500465409 1 316.2593246921897 0.01084181484839064 0.6758521600659151 0.46065030540921725 -0.49334095673521006 0.6755895671740291 1.9162013559762272 325.9405101686716 9.681185471243225 4.450571955399937 -5.760031031422841
